Model,Head,Label,Var,Disease,AUC
EVA-X,LR,5pct,l2,Pleural_Other,0.7277295124481328
EVA-X,LR,5pct,l2,Support_Devices,0.7739822223027645
EVA-X,LR,5pct,l2,No_Finding,0.7597344173441735
BioViL-T,s2,1pct,raw,Atelectasis,0.6284742223502304
BioViL-T,s2,1pct,raw,Cardiomegaly,0.6910208286294874
BioViL-T,s2,1pct,raw,Consolidation,0.4862842393805399
BioViL-T,s2,1pct,raw,Edema,0.7169951562751631
BioViL-T,s2,1pct,raw,Enlarged_Cardiomediastinum,0.577045177045177
BioViL-T,s2,1pct,raw,Fracture,0.5467227479845777
BioViL-T,s2,1pct,raw,Lung_Lesion,0.5680819268635725
BioViL-T,s2,1pct,raw,Lung_Opacity,0.5475762228558895
BioViL-T,s2,1pct,raw,Pleural_Effusion,0.7232597527873119
BioViL-T,s2,1pct,raw,Pneumonia,0.4794488702913906
BioViL-T,s2,1pct,raw,Pneumothorax,0.5541284403669725
BioViL-T,s2,1pct,raw,Pleural_Other,0.600103734439834
BioViL-T,s2,1pct,raw,Support_Devices,0.6421445593178874
BioViL-T,s2,1pct,raw,No_Finding,0.682119241192412
CheXFound,XGB,10pct,l2,Atelectasis,0.694844470046083
CheXFound,XGB,10pct,l2,Cardiomegaly,0.8054795100474148
CheXFound,XGB,10pct,l2,Consolidation,0.731927409511995
CheXFound,XGB,10pct,l2,Edema,0.8305563470138622
CheXFound,XGB,10pct,l2,Enlarged_Cardiomediastinum,0.6223687423687424
CheXFound,XGB,10pct,l2,Fracture,0.5917396892160299
CheXFound,XGB,10pct,l2,Lung_Lesion,0.6493604957805907
CheXFound,XGB,10pct,l2,Lung_Opacity,0.6402866125612342
CheXFound,XGB,10pct,l2,Pleural_Effusion,0.8813401529936963
CheXFound,XGB,10pct,l2,Pneumonia,0.5578489489731141
CheXFound,XGB,10pct,l2,Pneumothorax,0.8344546381243629
CheXFound,XGB,10pct,l2,Pleural_Other,0.7104026192946058
CheXFound,XGB,10pct,l2,Support_Devices,0.7391517084530141
CheXFound,XGB,10pct,l2,No_Finding,0.7626558265582656
CXR_Foundation,LR,5pct,l2,Atelectasis,0.7769117223502304
CXR_Foundation,LR,5pct,l2,Cardiomegaly,0.7901543802212688
CXR_Foundation,LR,5pct,l2,Consolidation,0.6908101402589087
CXR_Foundation,LR,5pct,l2,Edema,0.8367999207165244
CXR_Foundation,LR,5pct,l2,Enlarged_Cardiomediastinum,0.45904761904761904
CXR_Foundation,LR,5pct,l2,Fracture,0.6266853604393037
CXR_Foundation,LR,5pct,l2,Lung_Lesion,0.675632911392405
CXR_Foundation,LR,5pct,l2,Lung_Opacity,0.7323438375862152
CXR_Foundation,LR,5pct,l2,Pleural_Effusion,0.8884850932095026
CXR_Foundation,LR,5pct,l2,Pneumonia,0.6931770428189515
CXR_Foundation,LR,5pct,l2,Pneumothorax,0.816785592932382
CXR_Foundation,LR,5pct,l2,Pleural_Other,0.7449429460580913
CXR_Foundation,LR,5pct,l2,Support_Devices,0.8186076855467865
CXR_Foundation,LR,5pct,l2,No_Finding,0.7599566395663957
MedSigLIP,i2,1pct,raw,Atelectasis,0.7595766129032259
MedSigLIP,i2,1pct,raw,Cardiomegaly,0.8249322646195529
MedSigLIP,i2,1pct,raw,Consolidation,0.6935512915424478
MedSigLIP,i2,1pct,raw,Edema,0.8394881260607262
MedSigLIP,i2,1pct,raw,Enlarged_Cardiomediastinum,0.6093284493284493
MedSigLIP,i2,1pct,raw,Fracture,0.6238579273279589
MedSigLIP,i2,1pct,raw,Lung_Lesion,0.6364934950773558
MedSigLIP,i2,1pct,raw,Lung_Opacity,0.7231556627915479
MedSigLIP,i2,1pct,raw,Pleural_Effusion,0.8983163963478924
MedSigLIP,i2,1pct,raw,Pneumonia,0.6967356025857676
MedSigLIP,i2,1pct,raw,Pneumothorax,0.8420659191301394
MedSigLIP,i2,1pct,raw,Pleural_Other,0.5119294605809128
MedSigLIP,i2,1pct,raw,Support_Devices,0.8267807145510724
MedSigLIP,i2,1pct,raw,No_Finding,0.7850081300813009
CXR_Foundation,LR,NegBio,pca95,Atelectasis,0.7866317285485878
CXR_Foundation,LR,NegBio,pca95,Cardiomegaly,0.7919601291635618
CXR_Foundation,LR,NegBio,pca95,Consolidation,0.7985963670677046
CXR_Foundation,LR,NegBio,pca95,Edema,0.8574539447336804
CXR_Foundation,LR,NegBio,pca95,Enlarged_Cardiomediastinum,0.6884004884004884
CXR_Foundation,LR,NegBio,pca95,Fracture,0.7185534591194969
CXR_Foundation,LR,NegBio,pca95,Lung_Lesion,0.7008721386453826
CXR_Foundation,LR,NegBio,pca95,Lung_Opacity,0.7383950376086744
CXR_Foundation,LR,NegBio,pca95,Pleural_Effusion,0.8851118174594166
CXR_Foundation,LR,NegBio,pca95,Pneumonia,0.7116417910447761
CXR_Foundation,LR,NegBio,pca95,Pneumothorax,0.8525314305130818
CXR_Foundation,LR,NegBio,pca95,Pleural_Other,0.8189370338903049
CXR_Foundation,LR,NegBio,pca95,Support_Devices,0.8406613088404132
CXR_Foundation,LR,NegBio,pca95,No_Finding,0.776539691651632
CheXFound,LR,10pct,raw,Atelectasis,0.7520791330645161
CheXFound,LR,10pct,raw,Cardiomegaly,0.8257577895687515
CheXFound,LR,10pct,raw,Consolidation,0.7266451909802117
CheXFound,LR,10pct,raw,Edema,0.8329224632384823
CheXFound,LR,10pct,raw,Enlarged_Cardiomediastinum,0.4661294261294261
CheXFound,LR,10pct,raw,Fracture,0.6568057016006543
CheXFound,LR,10pct,raw,Lung_Lesion,0.7103331575246132
CheXFound,LR,10pct,raw,Lung_Opacity,0.6807584509273475
CheXFound,LR,10pct,raw,Pleural_Effusion,0.8923323687103215
CheXFound,LR,10pct,raw,Pneumonia,0.6316622408197206
CheXFound,LR,10pct,raw,Pneumothorax,0.8065239551478084
CheXFound,LR,10pct,raw,Pleural_Other,0.5983207987551867
CheXFound,LR,10pct,raw,Support_Devices,0.7879814793001279
CheXFound,LR,10pct,raw,No_Finding,0.7717289972899728
BioViL-T,s2,10pct,raw,Atelectasis,0.6484645017281105
BioViL-T,s2,10pct,raw,Cardiomegaly,0.7574650033867691
BioViL-T,s2,10pct,raw,Consolidation,0.5823045679185258
BioViL-T,s2,10pct,raw,Edema,0.7608736047966502
BioViL-T,s2,10pct,raw,Enlarged_Cardiomediastinum,0.6064957264957265
BioViL-T,s2,10pct,raw,Fracture,0.5641546909685711
BioViL-T,s2,10pct,raw,Lung_Lesion,0.5747846343178622
BioViL-T,s2,10pct,raw,Lung_Opacity,0.5469523043552436
BioViL-T,s2,10pct,raw,Pleural_Effusion,0.7685353433384929
BioViL-T,s2,10pct,raw,Pneumonia,0.5295011757552999
BioViL-T,s2,10pct,raw,Pneumothorax,0.6815494393476045
BioViL-T,s2,10pct,raw,Pleural_Other,0.5247341804979253
BioViL-T,s2,10pct,raw,Support_Devices,0.670949503003724
BioViL-T,s2,10pct,raw,No_Finding,0.688840108401084
Early_Fusion,LR,10pct,pca95,Atelectasis,0.7616827476958525
Early_Fusion,LR,10pct,pca95,Cardiomegaly,0.7905353917362836
Early_Fusion,LR,10pct,pca95,Consolidation,0.7676824266191801
Early_Fusion,LR,10pct,pca95,Edema,0.846821847552742
Early_Fusion,LR,10pct,pca95,Enlarged_Cardiomediastinum,0.49294261294261293
Early_Fusion,LR,10pct,pca95,Fracture,0.7611169529150601
Early_Fusion,LR,10pct,pca95,Lung_Lesion,0.7915128340365682
Early_Fusion,LR,10pct,pca95,Lung_Opacity,0.7157758767760961
Early_Fusion,LR,10pct,pca95,Pleural_Effusion,0.8936447046683267
Early_Fusion,LR,10pct,pca95,Pneumonia,0.7281278220362473
Early_Fusion,LR,10pct,pca95,Pneumothorax,0.9120625212368332
Early_Fusion,LR,10pct,pca95,Pleural_Other,0.7469528008298756
Early_Fusion,LR,10pct,pca95,Support_Devices,0.8752842891186358
Early_Fusion,LR,10pct,pca95,No_Finding,0.7271056910569106
CheXagent,LR,10pct,pca95,Atelectasis,0.749117943548387
CheXagent,LR,10pct,pca95,Cardiomegaly,0.8164512305260783
CheXagent,LR,10pct,pca95,Consolidation,0.7567178214850236
CheXagent,LR,10pct,pca95,Edema,0.8732455434015088
CheXagent,LR,10pct,pca95,Enlarged_Cardiomediastinum,0.6650549450549451
CheXagent,LR,10pct,pca95,Fracture,0.8240915994859213
CheXagent,LR,10pct,pca95,Lung_Lesion,0.7832498241912799
CheXagent,LR,10pct,pca95,Lung_Opacity,0.734761521776218
CheXagent,LR,10pct,pca95,Pleural_Effusion,0.8869035601319066
CheXagent,LR,10pct,pca95,Pneumonia,0.7448834526970842
CheXagent,LR,10pct,pca95,Pneumothorax,0.909887869520897
CheXagent,LR,10pct,pca95,Pleural_Other,0.8229058609958506
CheXagent,LR,10pct,pca95,Support_Devices,0.9020233230339878
CheXagent,LR,10pct,pca95,No_Finding,0.734720867208672
Early_Fusion,s4,1pct,raw,Atelectasis,0.7130306874880222
Early_Fusion,s4,1pct,raw,Cardiomegaly,0.7334549297117882
Early_Fusion,s4,1pct,raw,Consolidation,0.5777319856099901
Early_Fusion,s4,1pct,raw,Edema,0.7565416595303234
Early_Fusion,s4,1pct,raw,Enlarged_Cardiomediastinum,0.6942447295037668
Early_Fusion,s4,1pct,raw,Fracture,0.613477811879235
Early_Fusion,s4,1pct,raw,Lung_Lesion,0.619269688013138
Early_Fusion,s4,1pct,raw,Lung_Opacity,0.6142995704288802
Early_Fusion,s4,1pct,raw,Pleural_Effusion,0.7414788681675787
Early_Fusion,s4,1pct,raw,Pneumonia,0.688247223136184
Early_Fusion,s4,1pct,raw,Pneumothorax,0.7458816438255678
Early_Fusion,s4,1pct,raw,Pleural_Other,0.7014201170546143
Early_Fusion,s4,1pct,raw,Support_Devices,0.737762335463187
Early_Fusion,s4,1pct,raw,No_Finding,0.7842655826558265
BioViL-T,LR,1pct,pca95,Atelectasis,0.5209263392857142
BioViL-T,LR,1pct,pca95,Cardiomegaly,0.4904817678934297
BioViL-T,LR,1pct,pca95,Consolidation,0.38019968386722425
BioViL-T,LR,1pct,pca95,Edema,0.5317691364295182
BioViL-T,LR,1pct,pca95,Enlarged_Cardiomediastinum,0.50993894993895
BioViL-T,LR,1pct,pca95,Fracture,0.5541067881761887
BioViL-T,LR,1pct,pca95,Lung_Lesion,0.49951652601969054
BioViL-T,LR,1pct,pca95,Lung_Opacity,0.5131437206014965
BioViL-T,LR,1pct,pca95,Pleural_Effusion,0.5479114790138412
BioViL-T,LR,1pct,pca95,Pneumonia,0.4337061774094042
BioViL-T,LR,1pct,pca95,Pneumothorax,0.5384301732925586
BioViL-T,LR,1pct,pca95,Pleural_Other,0.4908584024896266
BioViL-T,LR,1pct,pca95,Support_Devices,0.4402471842918369
BioViL-T,LR,1pct,pca95,No_Finding,0.3614959349593496
Early_Fusion,LR,CheXpert,pca95,Atelectasis,0.7886844758064515
Early_Fusion,LR,CheXpert,pca95,Cardiomegaly,0.8372445811695641
Early_Fusion,LR,CheXpert,pca95,Consolidation,0.8260469397146801
Early_Fusion,LR,CheXpert,pca95,Edema,0.866580776234778
Early_Fusion,LR,CheXpert,pca95,Enlarged_Cardiomediastinum,0.7447130647130646
Early_Fusion,LR,CheXpert,pca95,Fracture,0.8017525411847178
Early_Fusion,LR,CheXpert,pca95,Lung_Lesion,0.8011823136427567
Early_Fusion,LR,CheXpert,pca95,Lung_Opacity,0.7591967049304186
Early_Fusion,LR,CheXpert,pca95,Pleural_Effusion,0.918354756937434
Early_Fusion,LR,CheXpert,pca95,Pneumonia,0.7873000545407401
Early_Fusion,LR,CheXpert,pca95,Pneumothorax,0.9039755351681958
Early_Fusion,LR,CheXpert,pca95,Pleural_Other,0.8585969917012448
Early_Fusion,LR,CheXpert,pca95,Support_Devices,0.9022951532669463
Early_Fusion,LR,CheXpert,pca95,No_Finding,0.8053929539295392
EVA-X,XGB,NegBio,l2,Atelectasis,0.7608012080298455
EVA-X,XGB,NegBio,l2,Cardiomegaly,0.8476879562190012
EVA-X,XGB,NegBio,l2,Consolidation,0.7136313595973893
EVA-X,XGB,NegBio,l2,Edema,0.8666900280336404
EVA-X,XGB,NegBio,l2,Enlarged_Cardiomediastinum,0.6000488400488401
EVA-X,XGB,NegBio,l2,Fracture,0.5663372267145852
EVA-X,XGB,NegBio,l2,Lung_Lesion,0.6787660022868418
EVA-X,XGB,NegBio,l2,Lung_Opacity,0.7002588649018268
EVA-X,XGB,NegBio,l2,Pleural_Effusion,0.906947440118061
EVA-X,XGB,NegBio,l2,Pneumonia,0.6460068886337543
EVA-X,XGB,NegBio,l2,Pneumothorax,0.8313285762827047
EVA-X,XGB,NegBio,l2,Pleural_Other,0.7151578086157526
EVA-X,XGB,NegBio,l2,Support_Devices,0.7910172215843858
EVA-X,XGB,NegBio,l2,No_Finding,0.7739462030506807
EVA-X,s4,1pct,raw,Atelectasis,0.5797298322733673
EVA-X,s4,1pct,raw,Cardiomegaly,0.7021650611326166
EVA-X,s4,1pct,raw,Consolidation,0.5989750973166081
EVA-X,s4,1pct,raw,Edema,0.7117167841526953
EVA-X,s4,1pct,raw,Enlarged_Cardiomediastinum,0.6415399638602379
EVA-X,s4,1pct,raw,Fracture,0.4444328363128308
EVA-X,s4,1pct,raw,Lung_Lesion,0.5360416194870015
EVA-X,s4,1pct,raw,Lung_Opacity,0.573330908898817
EVA-X,s4,1pct,raw,Pleural_Effusion,0.7182516027624885
EVA-X,s4,1pct,raw,Pneumonia,0.6091964588888759
EVA-X,s4,1pct,raw,Pneumothorax,0.6939742562265794
EVA-X,s4,1pct,raw,Pleural_Other,0.5558678064387013
EVA-X,s4,1pct,raw,Support_Devices,0.7026132487176256
EVA-X,s4,1pct,raw,No_Finding,0.7624390243902439
CheXagent,XGB,1pct,pca95,Atelectasis,0.6907222062211982
CheXagent,XGB,1pct,pca95,Cardiomegaly,0.7842980921201175
CheXagent,XGB,1pct,pca95,Consolidation,0.657596190399968
CheXagent,XGB,1pct,pca95,Edema,0.70186316167635
CheXagent,XGB,1pct,pca95,Enlarged_Cardiomediastinum,0.4756532356532357
CheXagent,XGB,1pct,pca95,Fracture,0.6947073256221521
CheXagent,XGB,1pct,pca95,Lung_Lesion,0.6177698663853727
CheXagent,XGB,1pct,pca95,Lung_Opacity,0.6958811630230801
CheXagent,XGB,1pct,pca95,Pleural_Effusion,0.8937288287681988
CheXagent,XGB,1pct,pca95,Pneumonia,0.6427402698425471
CheXagent,XGB,1pct,pca95,Pneumothorax,0.8657152565409446
CheXagent,XGB,1pct,pca95,Pleural_Other,0.6321641597510372
CheXagent,XGB,1pct,pca95,Support_Devices,0.8168407890325562
CheXagent,XGB,1pct,pca95,No_Finding,0.7743794037940379
MedSigLIP,XGB,NegBio,l2,Atelectasis,0.7949014034464382
MedSigLIP,XGB,NegBio,l2,Cardiomegaly,0.8127328669983894
MedSigLIP,XGB,NegBio,l2,Consolidation,0.7937210033813007
MedSigLIP,XGB,NegBio,l2,Edema,0.8581798157789348
MedSigLIP,XGB,NegBio,l2,Enlarged_Cardiomediastinum,0.712967032967033
MedSigLIP,XGB,NegBio,l2,Fracture,0.6614505340920436
MedSigLIP,XGB,NegBio,l2,Lung_Lesion,0.7011187588278815
MedSigLIP,XGB,NegBio,l2,Lung_Opacity,0.7321725114779721
MedSigLIP,XGB,NegBio,l2,Pleural_Effusion,0.9112668861391757
MedSigLIP,XGB,NegBio,l2,Pneumonia,0.7430355912743973
MedSigLIP,XGB,NegBio,l2,Pneumothorax,0.8542983350322799
MedSigLIP,XGB,NegBio,l2,Pleural_Other,0.7934170364076906
MedSigLIP,XGB,NegBio,l2,Support_Devices,0.8380711825487944
MedSigLIP,XGB,NegBio,l2,No_Finding,0.8079383303263901
Early_Fusion,i4,1pct,raw,Atelectasis,0.624940612942038
Early_Fusion,i4,1pct,raw,Cardiomegaly,0.6919307423626039
Early_Fusion,i4,1pct,raw,Consolidation,0.5895506178862951
Early_Fusion,i4,1pct,raw,Edema,0.7308352944581087
Early_Fusion,i4,1pct,raw,Enlarged_Cardiomediastinum,0.6346377175574426
Early_Fusion,i4,1pct,raw,Fracture,0.6900069665482891
Early_Fusion,i4,1pct,raw,Lung_Lesion,0.5441901318065578
Early_Fusion,i4,1pct,raw,Lung_Opacity,0.547282259653685
Early_Fusion,i4,1pct,raw,Pleural_Effusion,0.7030039045777348
Early_Fusion,i4,1pct,raw,Pneumonia,0.6381116835254406
Early_Fusion,i4,1pct,raw,Pneumothorax,0.6036502775944832
Early_Fusion,i4,1pct,raw,Pleural_Other,0.6249339773791738
Early_Fusion,i4,1pct,raw,Support_Devices,0.6421228530638686
Early_Fusion,i4,1pct,raw,No_Finding,0.7842913279132793
BioViL-T,XGB,NegBio,raw,Atelectasis,0.6320838514833896
BioViL-T,XGB,NegBio,raw,Cardiomegaly,0.7247341810693655
BioViL-T,XGB,NegBio,raw,Consolidation,0.5836380435637335
BioViL-T,XGB,NegBio,raw,Edema,0.6374336704044854
BioViL-T,XGB,NegBio,raw,Enlarged_Cardiomediastinum,0.5821733821733821
BioViL-T,XGB,NegBio,raw,Fracture,0.5189677548168113
BioViL-T,XGB,NegBio,raw,Lung_Lesion,0.5272066901329507
BioViL-T,XGB,NegBio,raw,Lung_Opacity,0.5525739962879751
BioViL-T,XGB,NegBio,raw,Pleural_Effusion,0.7418492450902486
BioViL-T,XGB,NegBio,raw,Pneumonia,0.5503559127439724
BioViL-T,XGB,NegBio,raw,Pneumothorax,0.6844036697247706
BioViL-T,XGB,NegBio,raw,Pleural_Other,0.5257245350703295
BioViL-T,XGB,NegBio,raw,Support_Devices,0.6624477611940298
BioViL-T,XGB,NegBio,raw,No_Finding,0.69872990815155
CheXFound,s4,NegBio,raw,Atelectasis,0.7189617228135301
CheXFound,s4,NegBio,raw,Cardiomegaly,0.7666277708085085
CheXFound,s4,NegBio,raw,Consolidation,0.7021503394489657
CheXFound,s4,NegBio,raw,Edema,0.7822764353432501
CheXFound,s4,NegBio,raw,Enlarged_Cardiomediastinum,0.7029443201185737
CheXFound,s4,NegBio,raw,Fracture,0.678652553597967
CheXFound,s4,NegBio,raw,Lung_Lesion,0.670597521819011
CheXFound,s4,NegBio,raw,Lung_Opacity,0.6624604052362111
CheXFound,s4,NegBio,raw,Pleural_Effusion,0.7655065567566858
CheXFound,s4,NegBio,raw,Pneumonia,0.6932291369349525
CheXFound,s4,NegBio,raw,Pneumothorax,0.7324306267759737
CheXFound,s4,NegBio,raw,Pleural_Other,0.7408744657267592
CheXFound,s4,NegBio,raw,Support_Devices,0.8416991739018457
CheXFound,s4,NegBio,raw,No_Finding,0.803094759717894
EVA-X,XGB,10pct,l2,Atelectasis,0.7262384792626728
EVA-X,XGB,10pct,l2,Cardiomegaly,0.8021068525626552
EVA-X,XGB,10pct,l2,Consolidation,0.690109846135377
EVA-X,XGB,10pct,l2,Edema,0.8368866370179502
EVA-X,XGB,10pct,l2,Enlarged_Cardiomediastinum,0.6452747252747253
EVA-X,XGB,10pct,l2,Fracture,0.4881761888071037
EVA-X,XGB,10pct,l2,Lung_Lesion,0.6415370077355836
EVA-X,XGB,10pct,l2,Lung_Opacity,0.6634447125344252
EVA-X,XGB,10pct,l2,Pleural_Effusion,0.8889225385288377
EVA-X,XGB,10pct,l2,Pneumonia,0.5386792199780048
EVA-X,XGB,10pct,l2,Pneumothorax,0.8703363914373089
EVA-X,XGB,10pct,l2,Pleural_Other,0.648405082987552
EVA-X,XGB,10pct,l2,Support_Devices,0.7450141804771527
EVA-X,XGB,10pct,l2,No_Finding,0.7647371273712738
BioViL-T,XGB,5pct,l2,Atelectasis,0.6147843461981566
BioViL-T,XGB,5pct,l2,Cardiomegaly,0.7020419394897268
BioViL-T,XGB,5pct,l2,Consolidation,0.4775605754416855
BioViL-T,XGB,5pct,l2,Edema,0.6953160809186972
BioViL-T,XGB,5pct,l2,Enlarged_Cardiomediastinum,0.633992673992674
BioViL-T,XGB,5pct,l2,Fracture,0.5699263932702419
BioViL-T,XGB,5pct,l2,Lung_Lesion,0.6017492967651196
BioViL-T,XGB,5pct,l2,Lung_Opacity,0.5384830981453047
BioViL-T,XGB,5pct,l2,Pleural_Effusion,0.7271518944747292
BioViL-T,XGB,5pct,l2,Pneumonia,0.47813452786495353
BioViL-T,XGB,5pct,l2,Pneumothorax,0.7026163778457356
BioViL-T,XGB,5pct,l2,Pleural_Other,0.5053488070539419
BioViL-T,XGB,5pct,l2,Support_Devices,0.6357656098511276
BioViL-T,XGB,5pct,l2,No_Finding,0.6943685636856369
MedSigLIP,LR,5pct,pca95,Atelectasis,0.7305947580645161
MedSigLIP,LR,5pct,pca95,Cardiomegaly,0.7890254572138181
MedSigLIP,LR,5pct,pca95,Consolidation,0.6876888293083094
MedSigLIP,LR,5pct,pca95,Edema,0.8119990585087273
MedSigLIP,LR,5pct,pca95,Enlarged_Cardiomediastinum,0.5824175824175823
MedSigLIP,LR,5pct,pca95,Fracture,0.7101997896950578
MedSigLIP,LR,5pct,pca95,Lung_Lesion,0.6767317158931083
MedSigLIP,LR,5pct,pca95,Lung_Opacity,0.6693719382905607
MedSigLIP,LR,5pct,pca95,Pleural_Effusion,0.8641788366197813
MedSigLIP,LR,5pct,pca95,Pneumonia,0.6618965871802437
MedSigLIP,LR,5pct,pca95,Pneumothorax,0.90859667006456
MedSigLIP,LR,5pct,pca95,Pleural_Other,0.7120072614107884
MedSigLIP,LR,5pct,pca95,Support_Devices,0.8517166079211329
MedSigLIP,LR,5pct,pca95,No_Finding,0.6316747967479674
CheXFound,XGB,CheXpert,raw,Atelectasis,0.7382722494239631
CheXFound,XGB,CheXpert,raw,Cardiomegaly,0.8307814969519078
CheXFound,XGB,CheXpert,raw,Consolidation,0.723263770783729
CheXFound,XGB,CheXpert,raw,Edema,0.8338020142958017
CheXFound,XGB,CheXpert,raw,Enlarged_Cardiomediastinum,0.6212454212454213
CheXFound,XGB,CheXpert,raw,Fracture,0.6245939946255404
CheXFound,XGB,CheXpert,raw,Lung_Lesion,0.7116077707454289
CheXFound,XGB,CheXpert,raw,Lung_Opacity,0.6455119300041432
CheXFound,XGB,CheXpert,raw,Pleural_Effusion,0.8976770531888643
CheXFound,XGB,CheXpert,raw,Pneumonia,0.6815714886045617
CheXFound,XGB,CheXpert,raw,Pneumothorax,0.8283384301732926
CheXFound,XGB,CheXpert,raw,Pleural_Other,0.6954421680497925
CheXFound,XGB,CheXpert,raw,Support_Devices,0.7845292353415547
CheXFound,XGB,CheXpert,raw,No_Finding,0.7767262872628726
CheXFound,XGB,5pct,l2,Atelectasis,0.717327908986175
CheXFound,XGB,5pct,l2,Cardiomegaly,0.8238245089184918
CheXFound,XGB,5pct,l2,Consolidation,0.6014225974909462
CheXFound,XGB,5pct,l2,Edema,0.822714715756352
CheXFound,XGB,5pct,l2,Enlarged_Cardiomediastinum,0.591941391941392
CheXFound,XGB,5pct,l2,Fracture,0.5640612221053862
CheXFound,XGB,5pct,l2,Lung_Lesion,0.6851925105485233
CheXFound,XGB,5pct,l2,Lung_Opacity,0.6571324120786722
CheXFound,XGB,5pct,l2,Pleural_Effusion,0.8178937568701348
CheXFound,XGB,5pct,l2,Pneumonia,0.5564854304694975
CheXFound,XGB,5pct,l2,Pneumothorax,0.7032959565069657
CheXFound,XGB,5pct,l2,Pleural_Other,0.6599455394190872
CheXFound,XGB,5pct,l2,Support_Devices,0.7445158250500621
CheXFound,XGB,5pct,l2,No_Finding,0.747479674796748
CheXagent,XGB,NegBio,l2,Atelectasis,0.7914638479303606
CheXagent,XGB,NegBio,l2,Cardiomegaly,0.8534490356802321
CheXagent,XGB,NegBio,l2,Consolidation,0.8247228119839585
CheXagent,XGB,NegBio,l2,Edema,0.8873398077693232
CheXagent,XGB,NegBio,l2,Enlarged_Cardiomediastinum,0.6915262515262516
CheXagent,XGB,NegBio,l2,Fracture,0.7521962663472097
CheXagent,XGB,NegBio,l2,Lung_Lesion,0.7872116225366007
CheXagent,XGB,NegBio,l2,Lung_Opacity,0.7421949789977532
CheXagent,XGB,NegBio,l2,Pleural_Effusion,0.9303723464638437
CheXagent,XGB,NegBio,l2,Pneumonia,0.7862135476463835
CheXagent,XGB,NegBio,l2,Pneumothorax,0.9133537206931703
CheXagent,XGB,NegBio,l2,Pleural_Other,0.793228232480569
CheXagent,XGB,NegBio,l2,Support_Devices,0.8983513203214696
CheXagent,XGB,NegBio,l2,No_Finding,0.817102673445957
BioViL-T,XGB,1pct,pca95,Atelectasis,0.5786920362903226
BioViL-T,XGB,1pct,pca95,Cardiomegaly,0.5722299051704673
BioViL-T,XGB,1pct,pca95,Consolidation,0.5263410632465635
BioViL-T,XGB,1pct,pca95,Edema,0.48781016562813573
BioViL-T,XGB,1pct,pca95,Enlarged_Cardiomediastinum,0.42315018315018316
BioViL-T,XGB,1pct,pca95,Fracture,0.4998481130973244
BioViL-T,XGB,1pct,pca95,Lung_Lesion,0.5275360407876231
BioViL-T,XGB,1pct,pca95,Lung_Opacity,0.52623869757013
BioViL-T,XGB,1pct,pca95,Pleural_Effusion,0.5487330910559257
BioViL-T,XGB,1pct,pca95,Pneumonia,0.459581735110825
BioViL-T,XGB,1pct,pca95,Pneumothorax,0.45929323819232076
BioViL-T,XGB,1pct,pca95,Pleural_Other,0.42479253112033194
BioViL-T,XGB,1pct,pca95,Support_Devices,0.5620361896650146
BioViL-T,XGB,1pct,pca95,No_Finding,0.6083252032520327
BioViL-T,s4,CheXpert,raw,Atelectasis,0.5672832426701051
BioViL-T,s4,CheXpert,raw,Cardiomegaly,0.6912670148728094
BioViL-T,s4,CheXpert,raw,Consolidation,0.570912266052022
BioViL-T,s4,CheXpert,raw,Edema,0.6899044661326441
BioViL-T,s4,CheXpert,raw,Enlarged_Cardiomediastinum,0.6538383010085005
BioViL-T,s4,CheXpert,raw,Fracture,0.6363557753167498
BioViL-T,s4,CheXpert,raw,Lung_Lesion,0.5351914099787312
BioViL-T,s4,CheXpert,raw,Lung_Opacity,0.5682755562750685
BioViL-T,s4,CheXpert,raw,Pleural_Effusion,0.6527615041691017
BioViL-T,s4,CheXpert,raw,Pneumonia,0.5709189136790637
BioViL-T,s4,CheXpert,raw,Pneumothorax,0.6630325882401564
BioViL-T,s4,CheXpert,raw,Pleural_Other,0.5710126947371998
BioViL-T,s4,CheXpert,raw,Support_Devices,0.7586624953989356
BioViL-T,s4,CheXpert,raw,No_Finding,0.6968726287262874
Early_Fusion,i2,1pct,raw,Atelectasis,0.7729064660138248
Early_Fusion,i2,1pct,raw,Cardiomegaly,0.8152940844434409
Early_Fusion,i2,1pct,raw,Consolidation,0.676344064507093
Early_Fusion,i2,1pct,raw,Edema,0.8569924309056898
Early_Fusion,i2,1pct,raw,Enlarged_Cardiomediastinum,0.5962393162393161
Early_Fusion,i2,1pct,raw,Fracture,0.6762472251431242
Early_Fusion,i2,1pct,raw,Lung_Lesion,0.6962684599156118
Early_Fusion,i2,1pct,raw,Lung_Opacity,0.7202651653627745
Early_Fusion,i2,1pct,raw,Pleural_Effusion,0.8951869798326492
Early_Fusion,i2,1pct,raw,Pneumonia,0.6865785073719411
Early_Fusion,i2,1pct,raw,Pneumothorax,0.8397553516819571
Early_Fusion,i2,1pct,raw,Pleural_Other,0.5936527489626555
Early_Fusion,i2,1pct,raw,Support_Devices,0.8265541893569404
Early_Fusion,i2,1pct,raw,No_Finding,0.7862439024390244
CheXFound,LR,1pct,raw,Atelectasis,0.6315254176267281
CheXFound,LR,1pct,raw,Cardiomegaly,0.7530622036577106
CheXFound,LR,1pct,raw,Consolidation,0.5550931391184297
CheXFound,LR,1pct,raw,Edema,0.6833863954511106
CheXFound,LR,1pct,raw,Enlarged_Cardiomediastinum,0.5896947496947497
